,event_type,roll,passed,batter_buoyancy,batter_divinity,batter_martyrdom,batter_moxie,batter_musclitude,batter_patheticism,batter_thwackability,batter_tragicness,batter_coldness,batter_overpowerment,batter_ruthlessness,batter_shakespearianism,batter_suppression,batter_unthwackability,batter_base_thirst,batter_continuation,batter_ground_friction,batter_indulgence,batter_laserlikeness,batter_anticapitalism,batter_chasiness,batter_omniscience,batter_tenaciousness,batter_watchfulness,batter_pressurization,batter_cinnamon,batter_multiplier,pitcher_buoyancy,pitcher_divinity,pitcher_martyrdom,pitcher_moxie,pitcher_musclitude,pitcher_patheticism,pitcher_thwackability,pitcher_tragicness,pitcher_ruthlessness,pitcher_overpowerment,pitcher_unthwackability,pitcher_shakespearianism,pitcher_suppression,pitcher_coldness,pitcher_base_thirst,pitcher_continuation,pitcher_ground_friction,pitcher_indulgence,pitcher_laserlikeness,pitcher_anticapitalism,pitcher_chasiness,pitcher_omniscience,pitcher_tenaciousness,pitcher_watchfulness,pitcher_pressurization,pitcher_cinnamon,pitcher_multiplier,defense_avg_anticapitalism,defense_avg_chasiness,defense_avg_omniscience,defense_avg_tenaciousness,defense_avg_watchfulness,ballpark_grandiosity,ballpark_fortification,ballpark_obtuseness,ballpark_ominousness,ballpark_inconvenience,ballpark_viscosity,ballpark_forwardness,ballpark_mysticism,ballpark_elongation,ballpark_filthiness,what1,what2,batting_team_hype,pitching_team_hype,batter_name,pitcher_name,fielder_name,batter_vibes,batter_vibes_multiplied,pitcher_vibes,pitcher_vibes_multiplied,defender_vibes,batter_mods,batting_team_mods,pitcher_mods,pitching_team_mods,defender_mods,game_id,stadium_id,play_count,weather,ball_count,strike_count,season,day,top_of_inning,home_score,away_score,inning,batting_team_roster_size,pitching_team_roster_size,baserunner_count,is_strike,strike_roll,strike_threshold,fielder_roll
115,StealSuccess0,0.6062925987093242,True,0.8598374717212158,1.3210789320805787,1.0287604683498155,1.4436646423152184,1.389331758266478,0.01,1.1848965647748932,0.1,1.3819032877114061,1.2148738135644432,1.0319922566771604,1.407943961081487,0.9940593276276807,1.3403526473663603,1.4680715954105759,1.4307251399157308,1.4536741233603137,1.4025757341691665,0.8539120801037973,0.8535699334532215,0.9256472057291726,1.0562225800059417,0.8138742194834191,0.6600466550567233,0.572681607691041,0.6263053270205567,1.0,0.9353030023878447,0.3136754033048849,1.053435749841884,0.6593750788885828,0.5221871597007706,0.01,0.2791395999787293,0.03513002235949303,0.5995701978079284,1.1328597473027633,0.48444498576466793,0.2614571723788096,0.9438188265305831,0.609466777761458,0.246197750591003,0.864908113365923,0.5905069966686584,0.8219204109569679,1.0775871076258894,1.1245120237322284,0.21426977674214212,0.7954462350746851,0.43516083619920254,0.44866839109535595,0.9826198699348789,1.0354813987784384,1.0,0.21456278503488946,0.1593054808332872,0.16020603044629841,0.2279540859312116,0.16957279349815818,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,0,0.3853187753640268,0,0,Nagomi Mcdaniel,Alejandro Leaf,,-0.5595812370849071,-0.5595812370849071,-0.9605696925931108,-0.9605696925931108,0,SUPERALLERGIC;SIPHON;FIRE_EATER;FLINCH,,HONEY_ROASTED,BIRD_SEED,,21fb7f3a-6a07-43b6-9c45-f11fd4dc25ac,,111,18,2,2,11,83,True,4,1,3,13,15,['c0732e36-3731-4f1a-abdc-daa9563b6506'],True,0.5438296708161614,0.7372780172577715,
116,StealSuccess0,0.5840111776929051,True,0.27788498379307275,0.9824827419344945,0.8270574221948851,0.6089653722607314,0.48364361145178164,0.01,0.6524375884128492,0.1,0.6862077621743505,0.646089120971773,0.7959200344515607,0.23377313412585926,0.45064923238403626,0.5590068633818548,0.7667414625286669,0.09,0.09,0.7559816164623098,0.8460855149038972,0.09,0.6922277785722871,0.12326111011687067,0.4823827020678805,0.540200602115129,0.5144439164417978,0.0669122973395675,1.0,0.20223932239275189,0.9667940309688668,0.7059459200900386,0.46561483536416975,0.2802083751587296,0.8058525834985472,0.8309553766199866,0.03294898311181027,0.6006962336958058,0.5410082303666919,0.4834849940909065,0.6957801547806262,0.09158660280632597,0.3886555997253231,0.6352783701097454,0.1901122240960162,0.7001205130673944,0.4677523698189403,0.6875327918438484,0.3569225870614011,0.27687404032478075,0.4891597476147536,0.09889496069294929,0.4522332543268943,0.47733128635255495,0.5071446180995188,1.0,0.24133957322176872,0.16967749261320617,0.19760440772207832,0.20232223244733108,0.22507558284750584,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,0,0.25444697980273534,0,0,Paula Mason,Grollis Zephyr,,-0.17329008600187226,-0.17329008600187226,-0.33315812810292794,-0.33315812810292794,0,FIRE_EATER,FIREPROOF;SEALANT,,PARTY_TIME,,1465f79c-4e98-4c08-a217-9bf5491b004e,,144,18,1,0,11,83,False,1,0,4,12,15,['c0177f76-67fc-4316-b650-894159dede45'],True,0.007848544673725089,0.45825257965773025,
117,StealSuccess0,0.9553684951500747,False,0.6985522688497916,0.3175704395325982,0.8144981013501063,0.15907586717415145,0.37349762320956836,0.796527954386927,0.5782645234277022,0.8639914018952497,0.7980189031076739,0.14527884845325456,0.5345515467381816,0.7208286175232903,0.669725156777718,0.6486528767076598,0.2095249055969639,0.7314817245546246,0.32974862897304336,0.13368473065448838,0.6147894980779633,0.4536199643332792,0.12566908278391087,0.49545464815840856,0.5144374918819818,0.9701768184200845,0.09021976733339288,0.316332388567947,1.0,0.5770692284553723,0.5252271360730227,1.0949835715537086,0.8524144688373523,0.3036764449557637,0.41417125251598474,0.7316670277426978,0.1,0.2823498839528139,0.5172577811885188,0.8576613111682746,0.6811273710646238,0.6738686876229805,0.6710131702727702,0.06398026423675017,0.8465063705462247,0.5772865933207948,0.23334351913501133,0.051258112709101564,0.7979918333623691,0.9638888528342238,1.076872636828225,0.14013321807675777,0.4961296050142401,0.5473153051552009,0.8355888014056297,1.0,0.30966610152858143,0.3229507600725738,0.31646651655610364,0.3967146681178878,0.29688418736962086,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,0,0.24811870988333373,0,0,Gita Sparrow,Stephanie Winters,,-0.039098018574866444,-0.039098018574866444,0.7429517917649644,0.7429517917649644,0,,,,,,2c54bafe-c63b-4ec6-8c66-3cdefebfa952,,150,10,0,1,11,83,False,4,1,4,16,15,['5831a238-8efe-4d53-a483-1ad681e50ac3'],False,0.7701844571601975,0.5743923549306598,
118,StealSuccess0,0.461088648047284,True,1.07192527004238,0.7704061738219734,0.39974965477588154,0.33034466287074304,0.5653943616158662,0.6785001144934548,0.9999370517429901,0.05543132766286737,0.7104411053796953,0.8077369125256573,0.30642608525741044,0.9910326717944807,0.7073127408141219,0.7271537680491583,1.039213615529569,0.8622606636330777,0.5518947849762686,0.852398356800393,0.4372226201116959,0.6876191454203808,0.9590401881972368,0.6827139654740667,0.6710057518381677,0.5939579576217298,1.0566616907254471,0.4634915499140247,1.0,0.41105784646746246,0.153953015851023,0.4474780384530815,0.4200566781281698,0.984051336035049,0.3028831018970408,0.1073889419345476,0.1,0.4575595358322955,0.24974874867635521,0.12581613039130607,0.37176936691835094,0.41243221971653,0.8119140326962062,0.5483496890968678,0.15572567474425067,0.5967719601254704,0.6383700007023896,0.8895268670819593,0.5287700784136138,0.8546293983120764,0.3904121674462293,0.2253274657845548,0.3818902080561505,0.36431831294345723,0.9317098210982461,1.0,0.3780559334514284,0.32429421468310254,0.3408460970136444,0.28827412895595883,0.1989988199729495,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,0,0.5291646865867563,0,0,Randy Dennis,Peanut Bong,,0.2651183297815125,0.2651183297815125,0.08344839477392313,0.08344839477392313,0,SIPHON,LIFE_OF_PARTY;ELECTRIC,HONEY_ROASTED,,,170b85f0-ba67-4f53-8b82-4b2ae627f143,,153,18,0,1,11,83,False,1,3,3,14,9,"['0eddd056-9d72-4804-bd60-53144b785d5c', '5a26fc61-d75d-4c01-9ce2-1880ffb5550f']",False,0.8398407315223941,0.5545927498036479,
119,StealSuccess0,0.7646350356126517,True,0.4011829327858677,0.6064730419611519,0.8354511576109771,0.9319299843508553,0.2207937230611504,0.6188915144296347,1.09515495701112,0.1,0.9234026508688161,0.13,0.7022777803302774,0.6278900944502895,0.7215363769842059,0.5424278826832389,0.9238386744132892,0.705517967800871,0.6594154179665093,0.4053472687346318,0.826852349434134,0.6252588617327166,0.32294242346186874,0.2206163128607401,0.16560398075519697,0.9412169636904166,0.6007376760203784,0.6783474949676875,1.0,0.41105784646746246,0.153953015851023,0.4474780384530815,0.4200566781281698,0.984051336035049,0.3028831018970408,0.1073889419345476,0.1,0.4575595358322955,0.24974874867635521,0.12581613039130607,0.37176936691835094,0.41243221971653,0.8119140326962062,0.5483496890968678,0.15572567474425067,0.5967719601254704,0.6383700007023896,0.8895268670819593,0.5287700784136138,0.8546293983120764,0.3904121674462293,0.2253274657845548,0.3818902080561505,0.36431831294345723,0.9317098210982461,1.0,0.3780559334514284,0.32429421468310254,0.3408460970136444,0.28827412895595883,0.1989988199729495,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,0,0.3360914255184704,0,0,Logan Horseman,Peanut Bong,,-0.1588246180704963,-0.1588246180704963,0.08344839477392313,0.08344839477392313,0,,LIFE_OF_PARTY;ELECTRIC,HONEY_ROASTED,,,170b85f0-ba67-4f53-8b82-4b2ae627f143,,182,18,0,0,11,83,False,3,3,4,14,9,['c22e3af5-9001-465f-b450-864d7db2b4a0'],True,0.46415777390148216,0.6214478110554625,
120,StealSuccess1,0.6299260366656809,False,0.21446827106554062,0.918432788328239,0.18244096031756224,0.7124750360668295,0.6898733857192336,0.5956043564602751,0.7797244364614662,0.1,0.9419368390440723,0.2978586662843144,0.3376129346211899,0.5003445615419714,0.19453898104909378,0.9044395239792896,0.5862777818706644,0.16880152007257984,0.7132454619366826,0.8225070049459211,0.8694182228715551,0.9344940330028475,0.31597937148197747,0.19383617230366557,0.638251515431977,0.6268022177234711,0.010229309542854281,0.24633322325430435,1.0,0.5561955632700941,0.8087475149306345,0.5830058497608914,0.288101843866158,0.15206001209596362,0.7799636106831813,0.25437322871815593,0.1,0.848092869220289,0.8630231333407706,0.7301548776779113,0.044181778456907905,0.29703272058926544,0.2658102901425531,0.7415774046328505,0.2774420669393711,0.6328081587696925,0.7146090966645195,0.3013786836143284,0.9284772309868228,0.3802331744603662,0.7017478772600323,0.9017321819540995,0.3606905047767004,0.9408542236529036,0.12234152986984431,1.0,0.4785068383227039,0.5614042896881261,0.5407839902025683,0.701461728037305,0.5349365769391212,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,0,0.18828260842521094,0,0,Francisco Preston,Cornelius Games,,0.027343403486091752,0.027343403486091752,0.05112091898168866,0.05112091898168866,0,,O_NO,WILD;PERK,TRAVELING,,aed63bc8-5e7d-48c4-99a1-201656c8047f,,194,18,1,0,11,83,True,0,0,6,14,14,"['44c92d97-bb39-469d-a13b-f2dd9ae644d1', 'ac69dba3-6225-4afd-ab4b-23fc78f730fb']",True,0.4603055167696304,0.7372780172577715,
121,StealSuccess0,0.9065623880794642,True,0.9530326693266048,0.6012558151923216,0.714171699985221,1.0378885020884587,0.8235185441205204,0.5097830626593688,0.6006431947146498,0.1,0.9101183712132498,0.8260435415986972,0.4743048256982899,0.35394392856324297,0.17312002230036294,0.462834316733365,0.93963957903767,1.2279300657766048,0.5052135372605712,0.23092929199675713,1.259478810162272,1.1124795768096964,0.12239425357812952,0.8554865533428943,0.9706380493945485,0.8597287144835161,0.19174640935235124,0.09780950059678648,1.0,0.14652836276058925,0.5480345265003377,0.36374026908390217,0.47484131044461536,0.37181831889819533,0.873210783570685,0.18360799793942753,0.1,0.853101106355033,0.4057564170077431,1.0155610837616664,0.19831789728005356,0.30124513274883113,0.3570841463935509,0.250412834886565,0.368556485633793,0.20221093297506956,0.8190445461439002,0.5673437203609593,0.24221893976854206,0.10712964522656503,0.6959206325497374,0.24768584137415575,0.03,0.6504291906408892,0.8098174621654699,1.0,0.39221981907393394,0.45207205900016145,0.38825636287428883,0.5059089529558688,0.39016359705295756,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,0,0.2593235042255633,0,0,Hewitt Best,Beasley Gloom,,0.008435670362684528,0.008435670362684528,0.5349185838738394,0.5349185838738394,0,REPEATING,,,,,a64a47ab-5b6a-44c6-b77f-f36096515bf8,,226,18,2,2,11,83,False,1,5,6,15,15,['88cd6efa-dbf2-4309-aabe-ec1d6f21f98a'],True,0.18272928784879983,0.48982128636069655,
122,StealSuccess0,0.12041353961744639,True,0.8184000989910588,1.0091919144029167,0.4701422446539144,0.46284704714713065,0.5139713217328542,0.551391966939865,0.41869509403978855,0.1,0.9979096989465742,0.4280486350385403,0.8818432363428376,0.6863239355128756,0.4383500449410565,0.5026955960383966,0.6506476847967971,0.6066535643374561,1.1012121913908102,0.48561786500288884,0.37825171889610215,0.49517774189295904,0.15582968288537188,0.7558675963458281,0.31408310913154214,0.6175507589731819,0.130306564204822,0.5281584438684465,1.0,0.8156703200783276,0.25773020046386635,0.27126623532317246,0.25037278574404004,0.39808986951979114,0.86047172471768,0.13873692050751835,0.1,0.31833620666575074,0.1647754648552186,0.7010941719553229,0.3442185845181263,0.9951923487079608,0.09867542089341792,0.25325445909422994,0.6303851246179596,0.01,0.01,0.8501836516617342,1.02,0.38431560191052183,0.8378679568001415,0.8937722232890808,0.6150767503358521,0.7129722735910633,0.886209611359444,1.0,0.32223551012226986,0.27717076620943737,0.31055320307466705,0.3253129360685201,0.30257854025610964,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,0,0.8036223045123088,0,0,Basilio Fig,Wyatt Owens,,0.49555417627037673,0.49555417627037673,0.8070252151111468,0.8070252151111468,0,FIRE_EATER,,,LIFE_OF_PARTY;ELECTRIC,,170b85f0-ba67-4f53-8b82-4b2ae627f143,,231,18,0,2,11,83,True,4,4,5,9,14,"['27c68d7f-5e40-4afa-8b6f-9df47b79e7dd', 'c755efce-d04d-4e00-b5c1-d801070d3808']",True,0.2453585155349618,0.4983395977524476,
123,StealSuccess1,0.48286691909385215,True,0.9530326693266048,0.6012558151923216,0.714171699985221,1.0378885020884587,0.8235185441205204,0.5097830626593688,0.6006431947146498,0.1,0.9101183712132498,0.8260435415986972,0.4743048256982899,0.35394392856324297,0.17312002230036294,0.462834316733365,0.93963957903767,1.2279300657766048,0.5052135372605712,0.23092929199675713,1.259478810162272,1.1124795768096964,0.12239425357812952,0.8554865533428943,0.9706380493945485,0.8597287144835161,0.19174640935235124,0.09780950059678648,1.0,0.14652836276058925,0.5480345265003377,0.36374026908390217,0.47484131044461536,0.37181831889819533,0.873210783570685,0.18360799793942753,0.1,0.853101106355033,0.4057564170077431,1.0155610837616664,0.19831789728005356,0.30124513274883113,0.3570841463935509,0.250412834886565,0.368556485633793,0.20221093297506956,0.8190445461439002,0.5673437203609593,0.24221893976854206,0.10712964522656503,0.6959206325497374,0.24768584137415575,0.03,0.6504291906408892,0.8098174621654699,1.0,0.39221981907393394,0.45207205900016145,0.38825636287428883,0.5059089529558688,0.39016359705295756,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,0,0.2315285368757396,0,0,Hewitt Best,Beasley Gloom,,0.008435670362684528,0.008435670362684528,0.5349185838738394,0.5349185838738394,0,REPEATING,,,,,a64a47ab-5b6a-44c6-b77f-f36096515bf8,,235,18,0,0,11,83,False,1,5,6,15,15,['88cd6efa-dbf2-4309-aabe-ec1d6f21f98a'],True,0.1835061342967097,0.6067469805303146,
124,StealSuccess0,0.09783829881111417,True,1.0007192551900141,0.9830652488298433,0.21294809179756236,0.8648669599145393,0.30825106569752414,0.31092351299589627,0.7151845335402063,0.1,0.9105786927155393,0.05193657518139272,0.4637988297835083,0.24761057952116228,0.15805568307063145,0.45994858567795815,0.3873649474481248,0.7186678057473431,0.48603286611628105,0.6568321283189816,0.3844384744149788,0.4505414141106907,0.7431201825389631,0.490601423385683,0.09841586000816349,0.14812973200265112,0.306223452293332,0.47298694061060265,1.0,0.9928506359539357,1.104240254448786,0.553146145352327,0.5496916004173407,0.5862023499874496,0.1019397420247879,0.6814926851876588,0.1,0.6055834843936768,0.2654476094498628,0.31070947825367823,1.1287153500214018,0.3626270551720261,0.24430491885263714,0.8961044728195837,0.614989813534976,0.27284265573274824,0.5574150180512005,1.0131516279709263,1.2325362561363695,1.0914062097764146,1.198402705242256,0.8499584585550897,0.5000803751034921,0.8019224362991275,0.6351124196952442,1.0,0.4725802162329387,0.38711449257429076,0.3904422490524983,0.3983084522885676,0.3421125926488827,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,0,0.22261277770527865,0,0,Theodore Duende,Ronan Jaylee,,0.23247719800415056,0.23247719800415056,0.19155970725816007,0.19155970725816007,0,SPICY,,,PARTY_TIME,,161a9fcb-4ea0-4962-a7af-d18b4a777997,,240,18,1,1,11,83,True,0,5,7,16,15,['f3ddfd87-73a2-4681-96fe-829476c97886'],False,0.9212735312120635,0.49319053606035507,
125,StealSuccess0,0.8268001450833542,False,1.104404926260705,1.0366214396711297,0.6167150069489128,0.7670025328530743,0.3756153800690274,0.01,0.5314346896085285,0.05626529125166313,0.8674224067849045,0.612528428374113,0.3156745621731667,0.8969785591867517,0.7713934436768186,0.34556012381032497,0.6695174342457947,0.6777250728208174,0.6070985328105211,0.3933137474937951,0.5761772716556391,0.2612575380423574,0.14566396029784387,0.2912983046274075,0.08124610084337767,0.07038301408528146,0.36269468580325337,0.9234968551736129,1.041919191919192,0.7422827075148285,1.0507149637542053,0.8497774075116036,0.22758378400383628,0.8565127160483196,0.25286626321600697,0.2200411880196808,0.1,0.5440640167175388,0.12255751033740665,0.13572349870393768,0.2983512571648483,0.9724476336824821,0.6209342099625464,0.5800175036673864,0.8908453250437518,0.11169424412539267,0.4114816738476168,0.6208982800114128,1.0025898463043015,0.22259748214120026,0.735169395017584,0.9545047053423281,0.6579965412873339,0.1326976930058399,0.6651840317421426,1.0,0.31714442529573406,0.2991857239736506,0.2135207983703744,0.36894385843667776,0.3686711805658271,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,0,0.6177123997364071,0,0,Nic Winkler,Lars Taylor,,0.7556545937030203,-0.22113573805713527,-0.03236835400343002,-0.03236835400343002,0,,GROWTH,,BASE_INSTINCTS,,ec0cd1e2-cfae-4e85-9185-f428849b2356,,244,9,0,2,11,83,True,0,8,6,16,13,['855775c1-266f-40f6-b07b-3a67ccdf8551'],False,0.9163826849855332,0.6491641631709828,
126,StealSuccess0,0.30970223344869985,True,0.5565057394025684,1.238687484225834,0.9933353381189045,1.2371721603504289,1.0602351424362833,0.21351235555836054,0.8011888336074242,0.1,0.46874140317648044,0.3418618690657042,0.8332131133771722,0.6482075865465058,1.2607903753814094,0.842923604142838,0.8672461460057678,0.38126086984931756,0.6912280292950331,1.335970117402372,1.3602644903492631,0.5586633979025195,0.6628365473645768,0.6905630930720512,1.0184184910204326,1.1478113371409628,0.9782862472454121,0.014463705964151474,1.0,0.41105784646746246,0.153953015851023,0.4474780384530815,0.4200566781281698,0.984051336035049,0.3028831018970408,0.1073889419345476,0.1,0.4575595358322955,0.24974874867635521,0.12581613039130607,0.37176936691835094,0.41243221971653,0.8119140326962062,0.5483496890968678,0.15572567474425067,0.5967719601254704,0.6383700007023896,0.8895268670819593,0.5287700784136138,0.8546293983120764,0.3904121674462293,0.2253274657845548,0.3818902080561505,0.36431831294345723,0.9317098210982461,1.0,0.3780559334514284,0.32429421468310254,0.3408460970136444,0.28827412895595883,0.1989988199729495,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,0,0.9650248357203977,0,0,Beck Whitney,Peanut Bong,,-0.0520379310979836,-0.0520379310979836,0.08344839477392313,0.08344839477392313,0,,LIFE_OF_PARTY;ELECTRIC,HONEY_ROASTED,,,170b85f0-ba67-4f53-8b82-4b2ae627f143,,340,18,1,0,11,83,False,8,8,7,14,9,['7a75d626-d4fd-474f-a862-473138d8c376'],False,0.6914299394774206,0.609918170562012,
127,StealSuccess0,0.6811132640492785,True,1.004717874221194,0.7382326730191755,1.0843073356356103,0.3121412369870784,0.2783818188312013,0.01,1.1423405373329627,0.1,1.0327488635246762,0.6899701513120295,0.9957352631826504,0.7810719645979081,0.5959362816499624,0.7944182975528054,0.7914861206778269,0.35121215524702387,0.2895686397302656,0.2366787008080446,0.31148034189307927,0.251383095099306,0.6112399116935008,0.06646621909086135,1.024260205523409,0.06768299028309699,0.49077389948719286,0.3538392087265827,1.0,0.234944415967282,0.09971022959453651,0.8144424270644628,0.9048077617929623,0.8110133900665708,0.8554712416258643,0.37088203579536333,0.1,0.10691869011138652,0.699099913005398,0.8040752252701876,0.11839226605411395,0.4580037932579733,0.8763388440975051,0.1480038250622136,0.8360777692581048,0.6456122629564254,0.5548363083607675,0.30908649043959674,0.4312675498008577,0.5980008968649393,0.43155051495965063,0.7878219929331717,0.3275380043453211,0.7085489491654411,0.7041322541386639,1.0,0.27545427872783435,0.20210246661664955,0.1809286780113644,0.2972898347641062,0.295550420397943,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,0,0.5136688539722902,0,0,Eugenia Garbage,Cory Twelve,,-0.068467345380303,-0.068467345380303,-0.7085489491654411,-0.7085489491654411,0,,,,O_NO,,0e4acad9-d72c-4162-b26f-4ebcd4a9f112,,10,18,0,0,11,84,True,0,0,0,15,14,['90768354-957e-4b4c-bb6d-eab6bbda0ba3'],False,0.8943957460293117,0.6593047726231,
128,StealSuccess0,0.9456437100553192,False,0.21163706371290772,0.3566743202211887,0.9542777315656379,0.5372779914216733,0.5664185499663931,0.27376890259039455,0.6887945032755325,0.1,0.575743863953883,0.29532449952165485,0.5690675590427077,0.3578218176028243,0.4212366013843887,0.03,0.5700165936799051,0.38,0.9215033731221033,0.9294892039116197,0.7450704745504269,0.438976753723757,0.30732188287168416,0.03,0.2971364495207882,0.6811420259877998,0.6638795184418913,0.8387872345132348,1.0,0.33919899000664816,1.128079327445763,0.5763171871476395,0.4779835026600292,0.6642174257546132,0.5498227056380747,0.9544037803506675,0.1,0.3023068447243799,0.9253502823245756,0.9184170717321951,1.0499991409297582,0.16177014816711222,0.8990215636192187,0.8033590856789784,0.8748017199002824,0.438102263168483,0.2629031350361186,0.5994779783525613,0.7378423026142329,0.30585582674509926,0.6600210445384033,0.526676118253519,0.6068646719902602,0.14854720613269462,0.48311792959926825,1.0,0.2660515015944555,0.32786014697540095,0.26021923471665587,0.3155124111437493,0.2367573703500442,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,0,0.5641579540917265,0,0,Hendricks Richardson,Jordan Hildebert,,-0.6638795184418912,-0.6638795184418912,0.00936907780029883,0.00936907780029883,0,,BASE_INSTINCTS,FRIEND_OF_CROWS;SIPHON,,,60c537c4-a53a-48dd-aa87-cf0060e994f9,,10,18,0,0,11,84,True,0,0,0,13,14,['cf8e152e-2d27-4dcc-ba2b-68127de4e6a4'],False,0.9152539710527832,0.48502835551228685,
129,StealSuccess0,0.6253195614065703,False,1.1613275670429302,0.3274539137861463,0.7737541699385161,0.5216750814405207,0.6409683089787114,0.670119660887764,0.7655407860601143,0.1,0.8325854716856268,0.7427616386690545,0.19839225347901532,0.6896500869285658,0.5258654062024429,0.3766434312348995,0.8915040549971025,0.6650416747229091,1.0774450250132768,0.2899604338017408,0.36704677978998357,0.6910462384906211,0.41209169318836514,0.5876325644276553,0.37071745673186157,0.9705030888988613,0.4557744108889843,0.6187237930591268,1.0,0.234944415967282,0.09971022959453651,0.8144424270644628,0.9048077617929623,0.8110133900665708,0.8554712416258643,0.37088203579536333,0.1,0.10691869011138652,0.699099913005398,0.8040752252701876,0.11839226605411395,0.4580037932579733,0.8763388440975051,0.1480038250622136,0.8360777692581048,0.6456122629564254,0.5548363083607675,0.30908649043959674,0.4312675498008577,0.5980008968649393,0.43155051495965063,0.7878219929331717,0.3275380043453211,0.7085489491654411,0.7041322541386639,1.0,0.27545427872783435,0.20210246661664955,0.1809286780113644,0.2972898347641062,0.295550420397943,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,0,0.9874343645788792,0,0,Jesús Koch,Cory Twelve,,-0.18714985990195837,-0.18714985990195837,-0.7085489491654411,-0.7085489491654411,0,ALTERNATE,,,O_NO,,0e4acad9-d72c-4162-b26f-4ebcd4a9f112,,26,18,0,0,11,84,True,0,0,0,15,14,"['90768354-957e-4b4c-bb6d-eab6bbda0ba3', '9be56060-3b01-47aa-a090-d072ef109fbf']",True,0.5437604950766317,0.7330089974486977,
130,StealSuccess0,0.2553767633750419,True,0.5690513506296129,0.7204669495284493,0.9466135986469153,1.0242843365976615,1.1580274877775993,0.3422292086125862,1.0986019619913714,0.1,0.5256024896118952,1.0021384994524631,0.5479337325474173,1.128585746844504,0.4005951970822125,1.1432581103612802,0.26289695172682825,0.6273651382906865,0.24035842938156413,0.6106408298272051,0.8533774884012403,1.0150512984712878,0.9500118511287631,1.1264012658411793,0.8078193378922855,0.48115034230758824,0.7816458937113402,0.738287283119095,1.0,1.135978020359,0.5440169085140667,0.8416514846498364,0.452752299262041,0.5275741128606339,0.3299192012869875,0.5157381028842192,0.1,1.020406054513987,1.180111054711619,0.49441921880122197,0.5664630157434315,0.8661948043600205,1.4246522121839487,0.7669080780425239,0.7843494300780347,0.6315156629586318,0.38822339047173743,0.8045480398909114,0.5948890899973641,1.5788067637535603,0.9467715551002912,1.0277922377860569,0.5870600288735768,0.8115882671698996,1.2816043397343542,1.0,0.652971234008366,0.8248964134641895,0.5925280746050657,0.8365697950260399,0.511245654464149,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,0,0.8057098940398619,0,0,Knight Triumphant,Evelton McBlase,,0.738287283119095,0.738287283119095,1.2109300246485888,1.2109300246485888,0,SIPHON;PERK,LOVE;PARTY_TIME,,,,54cc83bd-ea93-48d8-a152-14b6ea7cfe1a,,33,13,1,0,11,84,False,0,3,0,15,13,['cbd19e6f-3d08-4734-b23f-585330028665'],False,0.7922949060977589,0.6420186977120069,
131,StealSuccess1,0.38110492102529503,True,0.5690513506296129,0.7204669495284493,0.9466135986469153,1.0242843365976615,1.1580274877775993,0.3422292086125862,1.0986019619913714,0.1,0.5256024896118952,1.0021384994524631,0.5479337325474173,1.128585746844504,0.4005951970822125,1.1432581103612802,0.26289695172682825,0.6273651382906865,0.24035842938156413,0.6106408298272051,0.8533774884012403,1.0150512984712878,0.9500118511287631,1.1264012658411793,0.8078193378922855,0.48115034230758824,0.7816458937113402,0.738287283119095,1.0,1.135978020359,0.5440169085140667,0.8416514846498364,0.452752299262041,0.5275741128606339,0.3299192012869875,0.5157381028842192,0.1,1.020406054513987,1.180111054711619,0.49441921880122197,0.5664630157434315,0.8661948043600205,1.4246522121839487,0.7669080780425239,0.7843494300780347,0.6315156629586318,0.38822339047173743,0.8045480398909114,0.5948890899973641,1.5788067637535603,0.9467715551002912,1.0277922377860569,0.5870600288735768,0.8115882671698996,1.2816043397343542,1.0,0.652971234008366,0.8248964134641895,0.5925280746050657,0.8365697950260399,0.511245654464149,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,0,0.6360115630383516,0,0,Knight Triumphant,Evelton McBlase,,0.738287283119095,0.738287283119095,1.2109300246485888,1.2109300246485888,0,SIPHON;PERK,LOVE;PARTY_TIME,,,,54cc83bd-ea93-48d8-a152-14b6ea7cfe1a,,35,13,1,1,11,84,False,0,3,0,15,13,['cbd19e6f-3d08-4734-b23f-585330028665'],True,0.259965646422889,0.4359269799256424,
