,season,day,Breath Mints,Crabs,Dale,Firefighters,Flowers,Fridays,Garages,Georgias,Jazz Hands,Lift,Lovers,Magic,Mechanics,Millennials,Moist Talkers,Pies,Shoe Thieves,Spies,Steaks,Sunbeams,Tacos,Tigers,Wild Wings,Worms,Noodle
10,13,10,0.4175352289224017,0.35292195800564014,0.49172989737952033,0.3853441269278956,0.3290569369842336,0.39816208167392014,0.38576195793454615,0.37726489698219734,0.41254129091482705,0.3808658532959294,0.360159743528271,0.40979874354621465,0.408167207297169,0.38210766595844836,0.3629940889299653,0.4021702172986686,0.39567773616953583,0.3444305526983093,0.37015372087046083,0.4107924740395444,0.4779635273413765,0.3166989856562166,0.41123645549765087,0.3658296972800928,8
11,13,11,0.4191634666792176,0.35672708285284255,0.49444271747749036,0.3904340445192967,0.33156135085434096,0.3971188456334656,0.38925172360471627,0.3793293098683403,0.41336615274605915,0.37853705383379294,0.36147831802828484,0.409464800586875,0.4122172799182138,0.3847694806121494,0.36124397302172045,0.40964786488678034,0.3990342903956779,0.3482159618295893,0.372731425368812,0.41322516101332435,0.48128276510801815,0.32013442272741116,0.4129535606572688,0.36685099365601465,8
12,13,12,0.4121682362779046,0.34160932372667724,0.48186932967202656,0.377707144038439,0.32056813518029276,0.3797691414508837,0.38021500775897205,0.37061341630611333,0.4020458911732741,0.36615264938400893,0.3518533930322328,0.3985156385364583,0.4029286131026574,0.3722252463685965,0.34314220462444367,0.4040398179280964,0.3878355000873847,0.336909549558523,0.36215380484669296,0.3984710850215737,0.4696198517825681,0.30631768659306813,0.4006212890108025,0.35617857295219785,8
13,13,13,0.4014961856033896,0.32410196161980875,0.465022601305726,0.36201022020794005,0.30760150126905267,0.3574306380766453,0.3688998947217528,0.36045237032024807,0.3877647683625235,0.35226779513144674,0.3391192896266418,0.3834004294472275,0.38546931046992344,0.3557436352015654,0.32461235522322496,0.39431906479595097,0.3733999602012368,0.32093853629451036,0.34954326958198645,0.38223682882111604,0.45575459487526004,0.29041279653335716,0.38456332001959315,0.34184783791858997,8
14,13,14,0.39149289507022167,0.3146271131367502,0.4544952456237977,0.3489747001324695,0.3002838089061172,0.34483313553903794,0.36172045113600726,0.35394309625881243,0.37720505639578716,0.3451943633262658,0.32869894192571525,0.3713445632918809,0.37257683304310063,0.34543443198774304,0.3160384784405085,0.3845041209117066,0.3617464748690641,0.30999406856231854,0.33853043203607,0.3708992960346517,0.44482812193523863,0.28210711134753486,0.37191082031835415,0.33067537556630705,8
15,13,15,0.3875578959442479,0.3106666671002513,0.45045230103638145,0.3438553941105629,0.29612449447014494,0.34174052035030844,0.358406951142757,0.3524774013560804,0.3739067127830793,0.34283724737769317,0.3252823510978638,0.364380739221978,0.36638388409095696,0.34348950853055793,0.31686136468361853,0.377254301743189,0.35763520940185084,0.3074363310529118,0.3336957496144386,0.3682942632957115,0.438604615448509,0.2787745085065456,0.36332227869321765,0.3268661882035433,8
16,13,16,0.3864123808465076,0.31191738772943467,0.4510312215744305,0.34115532771634405,0.2933022509746534,0.3416032608330441,0.35586352854229164,0.35439314365092706,0.37343625770891226,0.34437051892197,0.3246965962550586,0.36343855097720307,0.3672817977235658,0.3470728015162269,0.32177348729488026,0.37499115755258144,0.35675474428795745,0.3100294076989437,0.33233550187231903,0.370986118534055,0.43421873481836126,0.27981136898154774,0.35914481859854186,0.326221902091371,8
17,13,17,0.38475364919091726,0.31514769014248145,0.45366747640811256,0.33818687733395336,0.28949652887497374,0.3423722855247372,0.3523612414311607,0.35651902753364345,0.37160127504235946,0.3470015407017509,0.3218876039038136,0.3629291845055566,0.37118850620743177,0.3512405192574163,0.3227602763082672,0.3761293994235698,0.3577381481086095,0.3132479391093221,0.32958159332339343,0.37090398555876786,0.4308718203213835,0.27970120797592973,0.3593546996134825,0.32669921770128507,8
18,13,18,0.38121989786006016,0.31749143267326646,0.455385483563551,0.3365306971739836,0.2869272969115341,0.3428790749393671,0.34986050967786386,0.35361798242997533,0.3664490990148015,0.3456106465528044,0.31710820262432804,0.36020887007553976,0.3746013621933629,0.35029762162754907,0.3181597592826054,0.3737162243304716,0.36119244310401233,0.31474681325514436,0.3267811668877898,0.3679902577726224,0.42735451420024473,0.27842478310042773,0.35896049617975523,0.3233589564124641,8
19,13,19,0.3762144865052464,0.31865449948550856,0.45062040732776354,0.33620131121711916,0.28704720271155115,0.34259337837067727,0.3496833629081109,0.3491503741183913,0.35952487394689436,0.3397927373818142,0.31049646702244116,0.3530783731349477,0.37539076473523386,0.3437951973952365,0.30905724620858865,0.36809439023758744,0.3635848636528128,0.3107661145334509,0.3252967266178843,0.36492303958667394,0.421760796439844,0.2734343395900077,0.3581341430154334,0.3193851694172515,8
20,13,20,0.3741459560634588,0.3159458819350766,0.44242777792434285,0.33428552585562915,0.2881828590190381,0.33872154464574217,0.3508816186026712,0.3462783406138247,0.3548383550855113,0.3344616910420493,0.30393077615352904,0.3468663702244137,0.3739902089209035,0.33507643676823073,0.29993232240239237,0.3604225223303213,0.3637470091200053,0.3032648225325203,0.32515385735134983,0.36345837168310546,0.4151842483631003,0.26894726622490284,0.3546233278431035,0.31379004169913766,8
21,13,21,0.37463173833060776,0.3120015870292787,0.4363113868634284,0.33179149593724583,0.2860739505571406,0.33225784029712585,0.35118398733954087,0.34328086570988703,0.35475481415632093,0.32835722402211015,0.3010015398656547,0.34056570816039106,0.37185908774718024,0.32919461435806924,0.2955948956645519,0.35246538305855535,0.359853564402266,0.297444890848437,0.3230461407263102,0.3634820102455977,0.4089682629626643,0.26680760971810713,0.34795357900608526,0.3075873102475043,8
22,13,22,0.37585788526831804,0.30661663013086765,0.43430361490197344,0.33026078266998443,0.2809564686915939,0.3240206237908392,0.34993199618207804,0.3387673236521243,0.3566528679922584,0.32097339350775267,0.301047710239807,0.3331123863643104,0.3701009451989168,0.32516613465285976,0.2968789016081071,0.348131780527153,0.3545344948497251,0.2957506697648655,0.3173656780792623,0.36061623664269693,0.4023680594740206,0.2637921068728536,0.3436121055862703,0.3042632355046226,8
23,13,23,0.3722475906262447,0.30305194534091456,0.4332758955894901,0.32739452871392005,0.27660155940766895,0.3185462611704462,0.3445527079916983,0.33152386332494965,0.3562129069047193,0.316485767419675,0.29873168984807125,0.32674046626891085,0.36693229332545885,0.3240102914187432,0.2957805673884119,0.34559197862447966,0.34974958896841113,0.29427745806437566,0.3121082756109944,0.3576151855825874,0.3988448445122349,0.2616604046382343,0.3403563680560731,0.3027613547704517,8
24,13,24,0.3653802891976884,0.3015426647111562,0.4327564602471741,0.3250526313369758,0.27267730271526336,0.3174471839405652,0.33942436670148707,0.3243428331646445,0.35433168913499263,0.3159414145782096,0.2936089862435986,0.32208391072682435,0.36453195631733487,0.3225851409886917,0.2913934039290191,0.34245570507091344,0.3477692011734236,0.2935374044236392,0.3091036549241603,0.35359310707336783,0.39553805997012664,0.2579261408712421,0.33670715139982094,0.298518453812014,8
25,13,25,0.3573200332428973,0.3018901106559368,0.42987066599757034,0.32289652888239034,0.27082893439244854,0.3191603426156894,0.3350693350176643,0.3209470426480745,0.34931516984782646,0.31682586421579456,0.2851801939527753,0.31801342331870497,0.3636757143034018,0.3217051434052046,0.28502769831971636,0.33813369659307524,0.3483100206972143,0.2938062807543831,0.3083740687190472,0.3486389806764662,0.3892830881962836,0.25178836968149354,0.33452844748312366,0.2914678787251678,8
26,13,26,0.3530367930738122,0.2998304343138599,0.4266991165479709,0.3218298064489133,0.2704269680941818,0.32167665730345907,0.3335348910434577,0.3189181927489301,0.34632663801506464,0.317055126625873,0.2768599802594461,0.3121232326733664,0.36215302228182744,0.31907537448712164,0.28087626907686875,0.33533797503348756,0.3473847681907623,0.29507817719616486,0.3053693913058501,0.3431157079526821,0.38106865606277296,0.24333384576694989,0.3309619832726918,0.2830413139038702,8
27,13,27,0.3500080771004871,0.2966868309638772,0.42177637559704384,0.31837299671366126,0.26803136797646837,0.3238467253285433,0.3340977191910372,0.3185583640976882,0.3437132293557129,0.3160389244252468,0.27027021306119303,0.30472301298852017,0.3607039362954944,0.3126935397750167,0.27724602487597344,0.3321778013369998,0.3460045887290444,0.29600352811982655,0.30214999968785256,0.339919877674772,0.3731748129605199,0.23547380649981473,0.3282399085453367,0.277329917631566,8
28,13,28,0.3463551901769946,0.2943576925756669,0.4160153608726542,0.3129812585037134,0.2652608587141688,0.3237710743702546,0.33476819582011424,0.31878828325037845,0.3427435132043802,0.3123140019283352,0.26547527388731784,0.2942572150662774,0.35731104141407405,0.30358614370742754,0.27152846896200356,0.32961412973206833,0.34473597107345316,0.2957195785746555,0.2990783424246314,0.33482836706779584,0.36948217468839195,0.22871389648599516,0.3272807255975082,0.2736705060402332,8
29,13,29,0.34416943350262,0.29127546525081816,0.4125645265988526,0.3087858067823049,0.2636092659804007,0.322373213162165,0.3345962168701532,0.3146335525401135,0.3432111718156909,0.3077573458882914,0.2643047066724818,0.28466296010023484,0.34994721895607417,0.2936181589348553,0.26542358492399476,0.3258761664703072,0.34363046151317395,0.2920057114207748,0.2970126002474605,0.329190399048096,0.36652251714033424,0.22448460082648547,0.3250373942427718,0.27235770825382394,8
30,13,30,0.3435954375637444,0.28917451829531104,0.4118849233510434,0.3064895600901234,0.26228947212363163,0.3209087306872533,0.33313786090572556,0.31002047106057745,0.3442121743102346,0.3026667712508067,0.2629900664963239,0.27945508676615416,0.34107220856726944,0.28806325139082434,0.26007939420413806,0.320662544136453,0.33984541154788384,0.2855296242823905,0.2934221310600127,0.3224658828890156,0.3652414509560817,0.22020278599057508,0.32012313057634484,0.27027629733569447,8
31,13,31,0.3436276171871419,0.2850107798481614,0.40972599883823896,0.3061368409343571,0.25929542829969277,0.31763044590604855,0.3315754298275656,0.3043943430538647,0.3418910693447302,0.30087701158018987,0.26181238621658115,0.2763844535550253,0.3356513099217318,0.28759340839928615,0.25510417560466286,0.3143766184479608,0.3372643824493801,0.2773658082586402,0.28782070252790065,0.3186435856045592,0.3618225399014352,0.2176653681510638,0.31644269915502293,0.2679236075190354,8
32,13,32,0.3409955415337569,0.2819612853621667,0.4077421925755187,0.3030942577403798,0.2536499909813908,0.3127736640515139,0.3270404873418329,0.300588819740184,0.33566631406289965,0.29930444198944733,0.2611689955372897,0.27517514087290684,0.3347143399176149,0.28998010102075406,0.2503681004202797,0.30976278710743615,0.3343811683972546,0.2689619248187885,0.28147987144477954,0.31573848270064375,0.3589335979820609,0.2169241148686291,0.3154651127502358,0.2663183666349256,8
33,13,33,0.33540554675158124,0.2775237784748632,0.40694579479484083,0.2977207758407634,0.24547934350582537,0.3101172658990638,0.3191929476886583,0.29976813724944407,0.33013887694322225,0.29772292253648935,0.2572147692783122,0.27533221977196154,0.3331829205167467,0.29222788021514606,0.24561033772236035,0.30739020276802037,0.33271885681309527,0.26257671988790815,0.27783991319475,0.31215435379622614,0.35458026699012835,0.21613909628315361,0.3139291376564335,0.2658084416137674,8
34,13,34,0.330910790998491,0.27158487697548167,0.4072404904586591,0.29441804177025643,0.23743335680837133,0.30622357056956195,0.31125700043189447,0.3002458384363848,0.32711276437326675,0.29660898928601787,0.253614407892945,0.27576578045734146,0.32978287218361146,0.29077901603319944,0.24029846253475665,0.30497259969515084,0.33249235359193247,0.260323835506965,0.27737204808044735,0.3075854055182197,0.34839703528283367,0.2123652330448319,0.3096304312474467,0.26578407200644766,8
35,13,35,0.32818991339950426,0.26808660426411707,0.4071785507570065,0.29387205920832754,0.23332105513203202,0.3013935576261219,0.3042599198687906,0.29819496195006834,0.3239798012643978,0.29278894808287625,0.2521888709500154,0.2733246984689479,0.32643045037610996,0.2876965462219153,0.23454247521505422,0.30366125447274905,0.3288276363387612,0.26136058814194935,0.2749889266589655,0.301411784485846,0.34357671762962305,0.20832572081030165,0.30291406965346623,0.262464217508968,8
36,13,36,0.32698219300212045,0.26527210140667,0.4066094157511388,0.29454658977654463,0.23048126466305158,0.29607371988305664,0.2984489937175317,0.29548402273851254,0.3223301174911731,0.28819092541401736,0.24996224326208458,0.26761736431926947,0.32196810210866866,0.284814961102069,0.2313882880476975,0.3032822638680036,0.3223347841809735,0.2619714527614203,0.2727173612265549,0.2977510850063758,0.33825074314435816,0.20321294968550924,0.296224865808549,0.2591577662955141,8
37,13,37,0.3227714560001813,0.26140169549730935,0.4026108839126267,0.2929387847830804,0.22723318547554375,0.29420504340372716,0.29648646187597993,0.2936018795395498,0.3224035634278263,0.2807115215671478,0.2446847203311046,0.2632526252632075,0.31883397259570684,0.28323140730600704,0.2310884312108817,0.30090962532265414,0.3152749005416877,0.2620121034316499,0.26910624015579865,0.294505924051547,0.3349953042351759,0.19674596663791147,0.2922286690567492,0.2564852538384084,8
38,13,38,0.31903687268542014,0.25927792969575547,0.39582429509134315,0.28698671725287783,0.2243894199764774,0.2944676235382398,0.29752127588140964,0.2926908273543277,0.32278834483112023,0.2724500300121475,0.23746008193303325,0.25845097633767167,0.3134898477426506,0.2828353982534387,0.2281439897304388,0.295167735340211,0.3113887585167633,0.2585381619817953,0.2659043376335654,0.2938701384190596,0.3305695206647351,0.18951506405715252,0.2918243157862637,0.2550352989400695,8
39,13,39,0.31688225744245935,0.2588855600719281,0.38731104516872156,0.276753690527596,0.22222575571874947,0.2923806956207976,0.29685419289273957,0.29205894995232584,0.322934067433044,0.26741004101995824,0.2323484097929425,0.25346730792222766,0.30757659940678395,0.28370767086112625,0.222623104849262,0.2861242673796088,0.311385552493446,0.25186324608393934,0.2641220712089518,0.29243656534098583,0.32740708949749786,0.18286104910940817,0.2928981790109859,0.25207527284997455,8
40,13,40,0.31698032655882813,0.25547877917152034,0.3785132104437881,0.26582103021970677,0.22088039639211554,0.2899987565568823,0.29495819067014006,0.2877613865890217,0.323265487335578,0.26626498747331656,0.22822093198545032,0.2473499392278204,0.3012998101632223,0.2842017578390936,0.2159403732753756,0.27979378693951357,0.31332106104762625,0.24729766151971436,0.26151822520082424,0.2919486649694129,0.3231335864036997,0.17740274107412804,0.29359844592584233,0.2456993068731374,8
41,13,41,0.3156808080880831,0.25175345150816547,0.3699977313635252,0.25992054400208964,0.21784876483480475,0.2878914051617421,0.29264322414239446,0.2807644125337142,0.32292076919842105,0.263933758525674,0.2261318324386254,0.24099363511874317,0.29808712447279806,0.2814348053758796,0.2091155118067613,0.2775919991111922,0.3130730340163106,0.24600595362688826,0.25631868207443714,0.29264655686320246,0.31703594625447923,0.17540547772389634,0.29311209745846867,0.23738407587912774,8
42,13,42,0.3117447256325929,0.24958500645126863,0.3619051262781473,0.2598343574176007,0.2125061871197637,0.2860613385083591,0.2908285989501563,0.27571386784307333,0.31981114414412815,0.2620685064983622,0.2235620826246961,0.23760455671916805,0.29804066113989464,0.27799877800236167,0.20278753612440942,0.2741571680767177,0.3091778513094535,0.24702665370817495,0.24837931999209037,0.29361279396135714,0.31017466808510763,0.17335086533542018,0.2918432751155021,0.22987453207635639,8
43,13,43,0.30586883975341717,0.2468828656384747,0.35554188303974116,0.2586450968695473,0.20565239018186848,0.285188404292022,0.287307252305014,0.2716178502106497,0.3160972962486799,0.2609376328268986,0.21819980022121135,0.2371725670480864,0.29920794951785257,0.27588591094740045,0.1966372905979984,0.2693506943770777,0.30493295374921026,0.245181849478719,0.24310104309304556,0.29399652698171663,0.30666709199780734,0.1698121218188292,0.29024595382095825,0.22604440424874436,8
44,13,44,0.30144206825712694,0.24497604253455216,0.35340576265904,0.25517996958075856,0.20153834745103488,0.2850173995501576,0.2841879589069699,0.2700310582866244,0.31140380121380945,0.26024757642879687,0.21129512643542897,0.2350767944014757,0.3000804126222273,0.2728815694409209,0.1911861421899277,0.26365208823944547,0.2997322351477575,0.2393983800889693,0.24199075180308052,0.29106754009113783,0.30693321890366143,0.1630328173192593,0.28656519530809277,0.22590868181016396,8
45,13,45,0.29611642812780786,0.24495272395008816,0.354141276595342,0.24783400015169546,0.1978166129204576,0.2812332087278415,0.279628126048168,0.2679812036466354,0.3078250358345225,0.2588085341452272,0.2037317515461025,0.23200596333432155,0.2999853605273733,0.2714366318870919,0.18931629235759398,0.2582130802020839,0.2929186883352957,0.23443088948920945,0.24338618573516824,0.2849475469961971,0.3093271761937416,0.1548225416382284,0.2833656364348045,0.22515352835126118,8
46,13,46,0.2928631160991377,0.24546699491990984,0.35589887731109404,0.2413882652629558,0.1931789853124637,0.27499670425543904,0.27678390455829033,0.2632281409130634,0.30325174907261726,0.2568908516197048,0.19976728370274544,0.2273065177158501,0.2958660300669628,0.26945878326350625,0.18711675966923108,0.2557096420042091,0.2863829107828907,0.2322759402661341,0.24526107040319045,0.2776572071841215,0.31122542437651185,0.1501997308492676,0.27841588755558433,0.2212944056542025,8
47,13,47,0.28976317378033634,0.2459411072767021,0.35693062987144425,0.23432082508444868,0.1884030127979669,0.26973372119907235,0.2732689745613786,0.25940383469527434,0.3006467832693199,0.25200646475622834,0.1999626720485179,0.22409736564810245,0.29124201469619465,0.26760019427140935,0.18344266524079614,0.2528203781112971,0.2806146309341755,0.232762279471588,0.2429768840974435,0.271348901139732,0.30661847145196447,0.1476003465370696,0.27502723252046174,0.2176519538233294,8
48,13,48,0.28769917271138956,0.24183083607520298,0.35661169616068,0.22736785020891875,0.18617773546786676,0.2673773038732774,0.26833841334073544,0.257796385908528,0.3005571251850704,0.24551773646615735,0.2021398541719258,0.21910231087387336,0.28835401262503035,0.2632534783704875,0.17742587551841238,0.248526715720263,0.27844102873928306,0.2319105753766383,0.239044605275355,0.2666663195574527,0.30047989107492573,0.14402120118312814,0.2741622758326993,0.2125560758240416,8
49,13,49,0.2844455627469747,0.23726113954125716,0.3551499654726635,0.2241033038953568,0.1863805794845289,0.26537674276892104,0.26514240008218276,0.2576963149329328,0.3015028712202126,0.23798198699039808,0.20142828319820563,0.21237220761652684,0.28781055547157763,0.25561159744090217,0.173103466471779,0.24641813907896334,0.2789520046343755,0.22830775434413747,0.233984666486896,0.26212094026197896,0.29188126759099736,0.1410770630560518,0.2724778435391412,0.20707958389720263,8
50,13,50,0.2792456221074326,0.23475342863192492,0.3532762459440822,0.22406690315470346,0.18701267188790235,0.26031370929455205,0.2652541861036167,0.2574870231089934,0.3001139667671606,0.23071822445179246,0.20011525266524396,0.2049914216339821,0.28885549945726524,0.250200159536056,0.16817866035933313,0.24349246017335732,0.2800874661235354,0.22140282433353228,0.22790886447121056,0.2568858850247864,0.28632254062503454,0.13732016536669003,0.27116139336081335,0.20162453536301875,8
51,13,51,0.2750413247667168,0.2313817707006768,0.3486305545200774,0.22562733935029827,0.18733453654590065,0.2517644763143645,0.26632912527241076,0.2573327703216313,0.2980062384585695,0.22511099044482435,0.19581630605224232,0.19867010309430838,0.2901993448773519,0.24628405274500706,0.1654870461318115,0.24152783488425517,0.28083169836311467,0.21336881142363875,0.22104008513738058,0.2508451185065773,0.28278841130196164,0.13518254364722027,0.26765691757882865,0.1991815573885963,8
52,13,52,0.27103508151018413,0.22640940072639726,0.3448167453005814,0.22681046888083053,0.18439359911889439,0.245602584672658,0.2646073878864451,0.254508105928688,0.29566908991810226,0.22286346483861683,0.18925957318920542,0.19548299700823935,0.2909684711053103,0.24156962961361556,0.16458072021147,0.2405815881118661,0.27803578297190285,0.2065498840488358,0.2171156698397557,0.24450501578944908,0.27928533327102073,0.13471388858447755,0.26137431173631426,0.19941430935372176,8
53,13,53,0.26924297652171664,0.22090748017977285,0.34335940282807703,0.2215727794898792,0.18054476825836152,0.24374544409763277,0.2574553977526695,0.24924100609408856,0.2944911919473601,0.2202112821169753,0.1822859714563662,0.19441998961149373,0.28821719284526787,0.23523445802929302,0.16363500600420705,0.24033788425887087,0.2724803181670349,0.20295768255720864,0.21239982184288556,0.23711673686069504,0.27498256072012767,0.13502359839502134,0.254681740253411,0.19914522265144396,8
54,13,54,0.2689767557874377,0.2181403631190022,0.33962905762965473,0.2156843688571351,0.17599744354544514,0.24190006380996004,0.25102862070661125,0.2451842706874551,0.2920160997031327,0.21764602497153157,0.17871990926198636,0.1915280169202606,0.28226160565289504,0.23149221916723584,0.16053010981834873,0.237107892565859,0.2681304590864812,0.20005647266407456,0.2070611127527559,0.2308315519918302,0.26885297326533114,0.1345977508090189,0.25135061247504764,0.1983137606943751,8
55,13,55,0.2673122303622845,0.21833283678945817,0.33431628835657845,0.21254795725034337,0.17325034296967223,0.24036293648202312,0.24793944762549672,0.24542452759129157,0.28985233362382956,0.2131730745822755,0.1752147208326601,0.18643940879028434,0.27488962454504734,0.22732414170606022,0.15854134705511785,0.23103198494883037,0.2662902204382462,0.19615102054817127,0.20414164113407585,0.22483531334577211,0.2644887207444703,0.13122027332026415,0.2491177730415388,0.19723296935113713,8
56,13,56,0.26281417329782064,0.21917559496701228,0.3284725829718922,0.20932200554962177,0.1727119482932909,0.23539314828600888,0.24759034777487046,0.24391984072037268,0.2889543753365072,0.2097560290148746,0.1746641842912975,0.18333871271290816,0.2674790355283663,0.2247875722874663,0.154882997078523,0.22395128325600502,0.2662949895993278,0.1906626172941166,0.20073038880206276,0.2218985993051678,0.2631600770768941,0.12847433907623262,0.2465317549878094,0.1928348748962791,8
57,13,57,0.2562516521740268,0.21943930886294527,0.3255509006873979,0.2074675969943112,0.1711703350804881,0.22709075994454328,0.24894029311885718,0.23998450865582863,0.288689802361557,0.2030826130313533,0.17596203597157992,0.18303675110701895,0.2618458156134776,0.2235273927267389,0.14854385943369716,0.2174310412455922,0.26674864679429994,0.18434225966064458,0.19615135022229452,0.2188825364043094,0.26331901545078573,0.12758601745101622,0.241200527898291,0.18863388860778005,8
58,13,58,0.249293632515923,0.21904084222501258,0.32286914089530594,0.20322929486266633,0.16952751186727316,0.2211244280384636,0.2502835798444774,0.23647942729786808,0.2889191064446341,0.1976815067659124,0.1765964274001959,0.17968710277594074,0.2553218312524898,0.2207490936950593,0.14118189368488607,0.21122924151443634,0.26685376396443306,0.1810405238169026,0.19364716396134443,0.21470037671883013,0.2614529357490358,0.12781063258759526,0.2348491442653632,0.18211811918035054,8
59,13,59,0.24309462269221896,0.21849733294431672,0.31784211591641093,0.19669486810584386,0.16555395934172465,0.21952574618397908,0.24830177066016265,0.23494011503919582,0.28849927151909,0.19578292853950072,0.17517532360488447,0.17590851829038806,0.25209478138090174,0.2181197746456192,0.13434789326098684,0.20394498178805032,0.2625601410860283,0.17883102223703895,0.1910788229485246,0.2095944256580807,0.25897825687749715,0.12594119864730105,0.2311246451914456,0.1771729278457675,8
60,13,60,0.23997839840709548,0.2151930272713197,0.31334867954260615,0.1921763819587943,0.15950400654028019,0.22100988334162744,0.24558115377675677,0.2319513174118158,0.28537069337711124,0.19394595406063944,0.17087958807099152,0.17323035755415844,0.2520585958354351,0.21468365103236495,0.1286885056403113,0.20007171191380002,0.25533049212484693,0.17605351293670202,0.1871064948722741,0.20631186993743864,0.2539934912574283,0.12335223577325553,0.23053417031855256,0.17522316020110684,8
